,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,154361,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,182414087777.58276,185979160912.5475,True,,3,,,,2025-10-22T12:58:00.000Z,1.0004139655227131,193428779993.623,44.1748,-0.00687543,0.00860892,-0.03339406,-0.02083182,0.08307841,-0.01932204,182489600920.77985,4.999,186056149873.11,,2025-10-22T12:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-22 18:30:26.161990
3,1839,BNB,BNB,bnb,2861,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'made-in-china']",139180799.97,139180280.59,139180280.59,False,,4,,,,2025-10-22T12:58:00.000Z,1078.4957749570456,4126244382.93908,7.3199,0.79211711,-0.029134,-8.62825806,5.51020247,21.11273069,40.31276354,150105344573.6511,4.1147,150105904722.79,,2025-10-22T12:58:00.000Z,,,,,,2025-10-22 18:30:26.161990
4,52,XRP,XRP,xrp,1733,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59975443601.0,99985782669.0,False,,5,,,,2025-10-22T12:58:00.000Z,2.4018466825532325,5060381440.873844,8.9702,0.22998262,-1.14406154,-4.03722735,-15.4506534,-20.78877069,-23.95677949,144051820247.72034,3.9453,240184668255.32,,2025-10-22T12:58:00.000Z,,,,,,2025-10-22 18:30:26.161990
5,5426,Solana,SOL,solana,1030,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546664609.0772316,612427889.4779987,True,,6,525236893.3,97609609285.00967,,2025-10-22T12:58:00.000Z,185.83920994532633,8335190481.025087,47.484,0.42079937,-0.62982403,-8.59386379,-16.62765621,-8.06537014,-0.0059849,101591719055.9834,2.7848,113813115129.07,,2025-10-22T12:58:00.000Z,,,,,,2025-10-22 18:30:26.161990
6,3408,USDC,USDC,usd-coin,33291,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,76706208177.56052,76706208177.56052,False,,7,60901219650.23,60896019115.09699,,2025-10-22T12:58:00.000Z,0.9999146070446063,22575177579.294163,30.7447,-0.006227,-0.00355517,-0.00376368,0.01349861,0.00032381,-0.00687605,76699658007.7472,2.1007,76699658007.75,,2025-10-22T12:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-22 18:30:26.161990
7,1958,TRON,TRX,tron,1250,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94665106647.97351,94665119233.28891,True,,8,94667886298.43,30289751918.933014,,2025-10-22T12:58:00.000Z,0.3199580459993364,1057739127.4301891,74.9445,-0.01567288,-0.75188877,0.72472709,-6.11943811,-11.76040385,3.50913994,30288862547.404396,0.8303,30288866574.18,,2025-10-22T12:58:00.000Z,,,,,,2025-10-22 18:30:26.161990
8,74,Dogecoin,DOGE,dogecoin,1332,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151455956383.70523,151455956383.70523,True,,9,,,,2025-10-22T12:59:00.000Z,0.19139455751178616,2956469152.0605927,52.8803,0.19010844,-1.93043792,-5.17831001,-20.37479091,-19.17305462,-19.22001197,28987845754.58365,0.7939,28987845754.58,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:30:26.161990
9,2010,Cardano,ADA,cardano,1612,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35850699609.68396,44994681408.88077,False,,10,37997904336.0,24248854757.016434,,2025-10-22T12:58:00.000Z,0.638162950845754,1201461029.9596713,39.8969,0.4112753,-1.80609048,-7.51620124,-22.84122271,-29.9921967,-21.17811227,22878588252.800636,0.6268,28717332788.06,,2025-10-22T12:58:00.000Z,,,,,,2025-10-22 18:30:26.161990
10,32196,Hyperliquid,HYPE,hyperliquid,177,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,12045887628.99276,,2025-10-22T12:58:00.000Z,36.07290635662184,633520467.3131217,45.3518,0.73690789,-1.46477821,-9.19731371,-26.42987225,-17.4692723,-16.11958157,12145214376.645718,0.3329,36072906356.62,,2025-10-22T12:58:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-22 18:30:26.161990
11,1975,Chainlink,LINK,chainlink,2132,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-22T12:59:00.000Z,17.47256219103276,1205868064.5078456,16.1899,0.34802648,-4.22290587,-6.42814955,-18.54874198,-32.0376189,-2.75289076,11848143905.470299,0.3245,17472562191.03,,2025-10-22T12:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-22 18:30:26.161990
12,29470,Ethena USDe,USDe,ethena-usde,233,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,11092325476.046688,11092325476.046688,True,,13,,,,2025-10-22T12:58:00.000Z,0.9995220920142655,448425140.2217268,-42.824,-0.00468618,0.01840033,-0.07653194,-0.18993701,-0.07683275,-0.19729797,11087024365.121319,0.3039,11087024365.12,,2025-10-22T12:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-22 18:30:26.161990
13,512,Stellar,XLM,stellar,771,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,32007031575.270016,50001786884.69561,False,,14,31531408660.0,9843616568.78642,,2025-10-22T12:58:00.000Z,0.31218448483951816,253360717.2303074,20.6706,0.20509408,-1.50208952,-6.0151052,-13.34516107,-24.02138193,-27.25551675,9992098663.567862,0.2737,15609788300.65,,2025-10-22T12:58:00.000Z,,,,,,2025-10-22 18:30:26.161990
14,1831,Bitcoin Cash,BCH,bitcoin-cash,1081,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19942375.0,19942375.0,False,,15,,,,2025-10-22T12:59:00.000Z,473.0888627391137,503299473.26792246,-4.5615,0.02444399,-0.53530778,-10.93231521,-17.26896525,-19.16208071,-9.21226984,9434515509.066933,0.2584,9934866117.52,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:30:26.161990
0,1,Bitcoin,BTC,bitcoin,12442,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19938256.0,19938256.0,False,,1,,,,2025-10-22T12:59:00.000Z,108070.18276985717,103493151370.89157,62.086,0.45346028,-0.78053458,-3.32759054,-4.22554888,-6.16186141,-8.87675198,2154730970032.2014,59.0141,2269473838167.0,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:31:26.886631
1,1027,Ethereum,ETH,ethereum,10924,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120698359.21669126,120698359.21669126,True,,2,,,,2025-10-22T12:59:00.000Z,3847.87341424291,51636658029.93753,38.6464,0.47579444,-1.0731294,-6.09328606,-8.28328482,-18.33906461,5.5762209,464432007572.647,12.7199,464432007572.65,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:31:26.886631
2,825,Tether USDt,USDT,tether,154361,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,182414087777.58276,185979160912.5475,True,,3,,,,2025-10-22T12:59:00.000Z,1.000438801276917,193302434142.79407,44.0429,-0.00372845,0.00649465,-0.02315116,-0.01933529,0.09573866,-0.01024291,182494131312.2272,4.9992,186060768805.84,,2025-10-22T12:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-22 18:31:26.886631
3,1839,BNB,BNB,bnb,2861,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'made-in-china']",139180799.97,139180280.59,139180280.59,False,,4,,,,2025-10-22T12:59:00.000Z,1078.2084417399706,4126699131.8818007,7.3333,0.77151495,-0.05558997,-8.63408762,5.46681958,21.08626878,40.27444214,150065353455.87576,4.1108,150065913455.78,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:31:26.886631
4,52,XRP,XRP,xrp,1733,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59975443601.0,99985782669.0,False,,5,,,,2025-10-22T13:00:00.000Z,2.40182104389943,5059517411.0028515,8.9178,0.22855816,-1.14270015,-4.03768281,-15.57027764,-20.76838069,-23.99463003,144050282558.0852,3.9453,240182104389.94,,2025-10-22T13:00:00.000Z,,,,,,2025-10-22 18:31:26.886631
5,5426,Solana,SOL,solana,1030,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546664609.0772316,612427889.4779987,True,,6,525236893.3,97601956635.18013,,2025-10-22T12:59:00.000Z,185.82464004376922,8334609378.816357,47.4586,0.41033108,-0.63093473,-8.59998091,-16.64716443,-8.0588271,-0.0187426,101583754206.44438,2.7845,113804192115.01,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:31:26.886631
6,3408,USDC,USDC,usd-coin,33291,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,76706208177.56052,76706208177.56052,False,,7,60901219650.23,60895607174.08777,,2025-10-22T13:00:00.000Z,0.999907842959887,22569766367.37296,30.6159,0.00421881,-0.01419983,-0.00220822,0.0061639,0.00610549,-0.02129642,76699139160.45657,2.1006,76699139160.46,,2025-10-22T13:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-22 18:31:26.886631
7,1958,TRON,TRX,tron,1250,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94665106647.97351,94665119233.28891,True,,8,94667886298.43,30292404538.61429,,2025-10-22T12:59:00.000Z,0.3199860662687751,1057845742.8876953,74.9601,-0.01792134,-0.74224512,0.73588352,-6.12378324,-11.74691015,3.52563772,30291515089.199116,0.8303,30291519116.32,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:31:26.886631
8,74,Dogecoin,DOGE,dogecoin,1332,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151455956383.70523,151455956383.70523,True,,9,,,,2025-10-22T12:59:00.000Z,0.19139455751178616,2956469152.0605927,52.8803,0.19010844,-1.93043792,-5.17831001,-20.37479091,-19.17305462,-19.22001197,28987845754.58365,0.7939,28987845754.58,,2025-10-22T12:59:00.000Z,,,,,,2025-10-22 18:31:26.886631
9,2010,Cardano,ADA,cardano,1612,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35850699609.68396,44994681408.88077,False,,10,37997904336.0,24245662806.9178,,2025-10-22T13:00:00.000Z,0.6380789475262445,1201190239.4177392,39.8187,0.38940439,-1.81511465,-7.56943715,-22.88752902,-29.98538176,-21.23718773,22875576675.026684,0.6267,28713552638.68,,2025-10-22T13:00:00.000Z,,,,,,2025-10-22 18:31:26.886631
10,32196,Hyperliquid,HYPE,hyperliquid,177,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,12045389688.228304,,2025-10-22T12:59:00.000Z,36.07141521116868,633536033.0152115,45.3555,0.74495874,-1.46925118,-9.19022301,-26.43052076,-17.47043487,-16.09805192,12144712330.012257,0.3329,36071415211.17,,2025-10-22T12:59:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-22 18:31:26.886631
11,1975,Chainlink,LINK,chainlink,2132,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-22T12:59:00.000Z,17.47256219103276,1205868064.5078456,16.1899,0.34802648,-4.22290587,-6.42814955,-18.54874198,-32.0376189,-2.75289076,11848143905.470299,0.3245,17472562191.03,,2025-10-22T12:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-22 18:31:26.886631
12,29470,Ethena USDe,USDe,ethena-usde,233,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,11092325476.046688,11092325476.046688,True,,13,,,,2025-10-22T12:59:00.000Z,0.9995156082728577,448408880.1551097,-42.8255,-0.00384463,0.01905861,-0.07626466,-0.19067263,-0.07605507,-0.19646253,11086952445.35132,0.3039,11086952445.35,,2025-10-22T12:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-22 18:31:26.886631
13,512,Stellar,XLM,stellar,771,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,32007031575.270016,50001786884.69561,False,,14,31531408660.0,9842167754.642923,,2025-10-22T13:00:00.000Z,0.31213853655477386,253253474.36570418,20.5718,0.18865616,-1.51520982,-6.03373473,-13.39402317,-24.00923505,-27.28166591,9990627995.367222,0.2736,15607490803.39,,2025-10-22T13:00:00.000Z,,,,,,2025-10-22 18:31:26.886631
